FullName,Price,Volume,Type,Country
Weinhof Scheu Riesling Trocken,256,750,Vitt vin,Tyskland
Arran Lochranza Reserve,399,700,Whisky,Storbritannien
Vinosìa Santandrea Taurasi,237,750,Rött vin,Italien
Vinosìa Neromora Irpinia,139,750,Rött vin,Italien
Vinosìa Falanghina Beneventano,119,750,Vitt vin,Italien
Vinosìa Greco di Tufo L'Ariella,153,750,Vitt vin,Italien
Vinosìa Fiano d'Avellino Le Grade,153,750,Vitt vin,Italien
Elvio 1 Rosso,99,750,Rött vin,Italien
Bourgogne La Moutonnière Roux Père & Fils,165,750,Rött vin,Frankrike
Mercurey La Perrières Domaine Roux,205,750,Rött vin,Frankrike
Rully Clos des Mollepierres Domaine Roux,219,750,Vitt vin,Frankrike
King Estate Signature Pinot Gris,179,750,Vitt vin,USA
Old School Rouge,99,750,Rött vin,Frankrike
Condado de Oriza Reserva,129,750,Rött vin,Spanien
Huia Pinot Noir,229,750,Rött vin,Nya Zeeland
Grado Plato Kukumerla,125.7,750,Öl,Italien
Grado Plato Melissa,101.8,750,Öl,Italien
Huia Sauvignon Blanc,169,750,Vitt vin,Nya Zeeland
Svyturys Ekstra,21,500,Öl,Litauen
Brutal Brewing A Ship Full of IPA India Pale Ale,15.9,330,Öl,Sverige
Sancerre Domaine La Croix St-Laurent,165,750,Vitt vin,Frankrike
Pazzione Cuveé Prestige,71,750,Mousserande vin,Italien
Moulin Blanc Sauvignon Blanc Chardonnay,79,750,Vitt vin,Frankrike
Bellflower Zinfandel Premium Reserve,119,750,Rött vin,USA
Waipara Hills Pinot Noir,130,750,Rött vin,Nya Zeeland
Due Padri Rosso Piceno,99,750,Rött vin,Italien
Badaceli De la Solana,187,750,Rött vin,Spanien
Andean Vineyards Syrah,114,750,Rött vin,Argentina
Templárské Sang Real Sekt Brut,149,750,Mousserande vin,Tjeckien
Brochet Réserve Sauvignon Blanc,109,750,Vitt vin,Frankrike
Grebbestad IPL,23.8,330,Öl,Sverige
Templárské Sang Real Sekt Demi Sec,149,750,Mousserande vin,Tjeckien
BenMarco Cabernet Sauvignon,89,750,Rött vin,Argentina
Saison Dupont Biologique,54,750,Öl,Belgien
Un Poco Primitivo,99,750,Rött vin,Italien
Templárské Ryzlink Rýnský-Riesling,149,750,Vitt vin,Tjeckien
F De Cascastel,196,750,Rött vin,Frankrike
Cernovar Mörk Lager,20.5,500,Öl,Tjeckien
Cernovar Ljus Lager,21.9,500,Öl,Tjeckien
Postrizinske Tmavé Mörk Lager,19.1,500,Öl,Tjeckien
La Poja,599,750,Rött vin,Italien
Sansibar Islay Malt 8 Years,1709,700,Whisky,Storbritannien
Glenmorangie Spìos,919,700,Whisky,Storbritannien
Glenmorangie Signet,1570,700,Whisky,Storbritannien
Oban Distillers Edition,699,700,Whisky,Storbritannien
"Arboga Specialbrygd 6,5",10.9,330,Öl,Sverige
Ledaig Amontillado 13 Years Old,895,700,Whisky,Storbritannien
Deanston Red Wine Matured,649,700,Whisky,Storbritannien
Bunnahabhain Moine Brandy Finish,899,700,Whisky,Storbritannien
Gruvguld,598,700,Whisky,Sverige
Cecchi Riserva di Famiglia Chianti Classico,149,750,Rött vin,Italien
Munjebel Etna Rosso,347,750,Rött vin,Italien
Contadino Etna Rosso,223,750,Rött vin,Italien
'a Rina Etna Rosso Girolamo Russo,195,750,Rött vin,Italien
Weingut F.X Pichler Bürgstall Riesling Fedespiel,199,750,Vitt vin,Österrike
Campogiovanni Brunello di Montalcino,349,750,Rött vin,Italien
Fontanasanta Manzoni Bianco,239,750,Vitt vin,Italien
Trebbiolo Rosso La Stoppa,169,750,Rött vin,Italien
Pichler Grüner Veltliner Smaragd Dürnsteiner,239,750,Vitt vin,Österrike
Lancewood Sauvignon Blanc,95,750,Vitt vin,Nya Zeeland
Mortlach 25 Years,6299,500,Whisky,Storbritannien
Savoia Valpolicella Classico Superiore Campo del Bigio,259,750,Rött vin,Italien
Savoia Valpolicella Ripasso Campo Carlin,284,750,Rött vin,Italien
Calles Riesling,115,750,Vitt vin,Tyskland
Chinon Rouge Le Puy Blanc,102,750,Rött vin,Frankrike
Samos Vin Doux,99,750,Vitt vin,Grekland
MilleUna Bacmione Primitivo di Manduria,306,750,Rött vin,Italien
GlenDronach Recherché Cask No 5 44 Years,32900,700,Whisky,Storbritannien
Campolargo Espumante Brut,118,750,Mousserande vin,Portugal
Riesling Premium Réserve,99,750,Vitt vin,Frankrike
Sancerre Domaine Michel Girard,149,750,Vitt vin,Frankrike
Savoia Amarone della Valpolicella Classico Vigneti dei Coali,695,750,Rött vin,Italien
Rotari Brut Riserva,120,750,Mousserande vin,Italien
Conero Riserva Umani Ronchi,109,750,Rött vin,Italien
Dugges All The Way Session IPA,21.7,330,Öl,Sverige
Strömstad IPA,27,330,Öl,Sverige
Strömstad Pilsner,27,330,Öl,Sverige
Strömstad Pale Ale,27,330,Öl,Sverige
New York Lager Nørrebro Bryghus,24.9,400,Öl,Danmark
UW India Pale Ale,35.9,330,Öl,Danmark
Amundsen Lush Rasp & Lime Berlner,23.9,330,Öl,Norge
Amundsen Apocalyptic Thunder Juice NEIPA,26.9,330,Öl,Norge
Norrsken Hazy IPA Orsholms Brygghus,29.9,330,Öl,Sverige
Alzinger Grüner Veltliner Hochstrasser Federspiel,232,750,Vitt vin,Österrike
Quinta dos Lobatos Tinto,121,750,Rött vin,Portugal
Quinta do Javal TN,679,750,Rött vin,Portugal
Quinta do Javali Reserva,193,750,Rött vin,Portugal
Quinta do Javali Old Vines,322,750,Rött vin,Portugal
Uppsala Brygghus Fyrisch Ale,19.9,330,Öl,Sverige
Glen Grant The Major's Reserve,295,700,Whisky,Storbritannien
Einstök Icelandic White Ale,25.9,330,Öl,Island
Einstök Icelandic Toasted Porter,26.9,330,Öl,Island
Jura Diurachs' Own 16 Years,549,700,Whisky,Storbritannien
Einstök Icelandic Pale Ale,26.9,330,Öl,Island
Einstök Ice Doppelbock,27.9,330,Öl,Island
Lucky Buddha,18.9,330,Öl,Folkrepubliken Kina
Château Pey La Tour Réserve Du Château,154,750,Rött vin,Frankrike
Terre Fenicie,105,750,Vitt vin,Italien
Dourthe No 1 Merlot Cabernet Sauvignon,129,750,Rött vin,Frankrike
Bryggmästarens Bästa Ekologiska,12.9,500,Öl,Sverige
Collevite Verdicchio Classico Superiore,89,750,Vitt vin,Italien
Saint Clair Pioneer Block 23 Pinot Noir,90,375,Rött vin,Nya Zeeland
Imperial Barley Wine Ridgeway Brewing,46.2,330,Öl,Storbritannien
Santa Tresa Frappato,89,750,Rött vin,Italien
Edla's Saison,30,330,Öl,Sverige
Nya Carnegiebryggeriet Krakatau,99,750,Öl,Sverige
Lur Tempranillo Reserva,189,750,Rött vin,Spanien
Herman Hedning Belzebub Blanche Bastard,34.1,500,Öl,Sverige
Malakias,39.3,330,Öl,Sverige
Special Club Premier Cru Brut,446,750,Mousserande vin,Frankrike
Redemption Rye 4 Years,924,700,Whisky,USA
Kanonkop Pinotage,269,750,Rött vin,Sydafrika
Hebrart Rive Gauche Rive Droite Grand Cru Extra Brut,739,750,Mousserande vin,Frankrike
James E. Pepper 1776 Rye,944,700,Whisky,USA
Elements of Islay Bw4,972,500,Whisky,Storbritannien
961 Beer American India Pale Ale,26.4,330,Öl,Libanon
Beirut Beer,19.3,330,Öl,Libanon
Cucapá Runaway IPA,29.3,355,Öl,Mexiko
North British 50 Years,5922,700,Whisky,Storbritannien
Cucapá Chubacabras Pale Ale,27.2,355,Öl,Mexiko
Cucapá Lookout Blond Ale,25.9,355,Öl,Mexiko
Anjoli Priorat,224,750,Rött vin,Spanien
Firkin Ten,998,700,Whisky,Storbritannien
Yushan Blended Malt Whisky,629,700,Whisky,Övriga ursprung
Weingut Ansgar Clüsserath Trittenheimer Apotheke Riesling Auslese,339,500,Vitt vin,Tyskland
Weingut Ansgar Clüsserath Riesling Auslese,299,500,Vitt vin,Tyskland
Mike Hess Habitus DIPA,27.9,355,Öl,USA
Mike Hess Solis IPA,25.9,355,Öl,USA
Mike Hess Grapefruit Solis IPA,25.9,355,Öl,USA
MJ´s Dubbel IPA,32,330,Öl,Sverige
I do IPA,32.9,330,Öl,Sverige
Månhorns IPA,28.3,330,Öl,Sverige
Barolo Azienda Agricolo Cagliero,496,750,Rött vin,Italien
Brygghus 19 Smugglarhamnens Pilsner,21.9,330,Öl,Sverige
Ascheri Barolo Sorano,378,750,Rött vin,Italien
Ascheri Barbera d´Alba,191,750,Rött vin,Italien
Spioenkop Pinotage,289,750,Rött vin,Sydafrika
Spioenkop 1900 Pinotage,260,750,Rött vin,Sydafrika
Dedicato a Walter,799,750,Rött vin,Italien
Passi Reali Vino Organico,99,750,Rött vin,Italien
Corte Giara Amarone della Valpolicella,279,750,Rött vin,Italien
Platino Gold Moscato,59,750,Mousserande vin,Spanien
La Commedia Governo,59,750,Rött vin,Italien
Oyster Bay Sauvignon Blanc,120,750,Vitt vin,Nya Zeeland
Oyster Bay Pinot Noir,139,750,Rött vin,Nya Zeeland
Durbanville Hills Sauvignon Blanc,109,750,Vitt vin,Sydafrika
Durbanville Hills Pinotage,109,750,Rött vin,Sydafrika
Dolcetto Diano d'Alba Garabei,109,750,Rött vin,Italien
Barbera d'Alba Marminela,109,750,Rött vin,Italien
Gigondas Guigal,229,750,Rött vin,Frankrike
Châteauneuf-du-Pape Chante Cigale Blanc,250,750,Vitt vin,Frankrike
Massim Spumante,169,750,Mousserande vin,Italien
La Croix Iirrésistible Cru Classé,134,750,Rött vin,Frankrike
La Croix Cuvée Éloge Cru Classé,194,750,Rött vin,Frankrike
Lundabryggeriet Pilsner,21.5,330,Öl,Sverige
Savant Saison,29,330,Öl,Sverige
Nora Brygghus Pershyttepils,29.6,330,Öl,Sverige
Ego,299,750,Vitt vin,Sverige
Châteauneuf-du-Pape Classique,289,750,Rött vin,Frankrike
Pouilly-Fumé Clos Joanne D'Orion,199,750,Vitt vin,Frankrike
Coster de l'Ermita,585,750,Rött vin,Spanien
Leitz Dragonstone Riesling,109,750,Vitt vin,Tyskland
Anima de Raimat Tinto,99,750,Rött vin,Spanien
Leitz Rüdesheimer Berg Katerloch Roseneck riesling,369,750,Vitt vin,Tyskland
Bourgogne Aligoté Domaine Amiot Guy et Fils,165,750,Vitt vin,Frankrike
Le Contesse Treviso Extra Dry,83,750,Mousserande vin,Italien
Villovägens Falu Gruvlig,39.6,330,Öl,Sverige
Villovägens Falu Ljuvlig,29.6,330,Öl,Sverige
Södra Lager Ekologisk,19.8,330,Öl,Sverige
Christmann Meerspinne Riesling Grosses Gewächs,435,750,Vitt vin,Tyskland
Delas Chante-Perdrix Cornas,339,750,Rött vin,Frankrike
Talisker 6 Years,717,700,Whisky,Storbritannien
Caol Ila Provenance,795,700,Whisky,Storbritannien
Platte Valley Corn Whisky,578,700,Whisky,USA
Veuve Ambal Crémant de Bourgogne Brut,127,750,Mousserande vin,Frankrike
Secateurs Red Blend,130,750,Rött vin,Sydafrika
P.Lex Barolo,299,750,Rött vin,Italien
Amarone della Valpolicella Classico Cantina di Negrar,215,750,Rött vin,Italien
Malvasia of Crete,238,375,Vitt vin,Grekland
Okto Red,140,750,Rött vin,Grekland
Okto White,140,750,Vitt vin,Grekland
Compass Box The Lost blend Blended Malt Scotch Whisky,1469,700,Whisky,Storbritannien
Benromach Chateau Cissac,873,700,Whisky,Storbritannien
Herold Granat Lager,28.3,500,Öl,Tjeckien
Benromach 100 Proof 10 Years Old,1062,700,Whisky,Storbritannien
Brachetto d'Acqui Dolce Bersano,168,750,Mousserande vin,Italien
Virgin Islands Coffee Stout,20.7,650,Öl,USA
Lagunitas Daytime IPA,19.9,355,Öl,USA
Langhe Freisa,150,750,Rött vin,Italien
Langhe Favorita,171,750,Vitt vin,Italien
Leth Grüner Veltliner Familien Reserve,119,750,Vitt vin,Österrike
Cévennes Sauvignon Blanc,92,750,Vitt vin,Frankrike
Znovín Veltlínské Zelené-Grüner Veltliner,87,750,Vitt vin,Tjeckien
"Znovín Alcedo Atthis Veltlínské Zelené, Grüner Veltliner",134,750,Vitt vin,Tjeckien
Templárské Muskát Moravský-Mähren Muskat,90,750,Vitt vin,Tjeckien
Baloun Frankovka Blaufrankisch,84,750,Rött vin,Tjeckien
Baloun Dornfelder Kabinet,105,750,Rött vin,Tjeckien
Baloun Pinot Noir Kabinet,105,750,Rött vin,Tjeckien
Valdehermoso Joven,101,750,Rött vin,Spanien
Baloun Zweigeltrebe Kabinet,105,750,Rött vin,Tjeckien
Baloun Chardonnay Kabinet,105,750,Vitt vin,Tjeckien
Baloun Sauvignon Kabinet,105,750,Vitt vin,Tjeckien
Baloun Pinot Blanc Kabinet,105,750,Vitt vin,Tjeckien
Gold Bohemia Beer,18.6,330,Öl,Tjeckien
Postrizinské Bogan,21.8,500,Öl,Tjeckien
Postrizinské Nezný Barbar,21.8,500,Öl,Tjeckien
Postrizinské Francins Lezák,20.4,500,Öl,Tjeckien
Stödbensöl,9.9,330,Öl,Sverige
Paré Canavese Nebbiolo,125,750,Rött vin,Italien
Wolfberger Crémant Brut,148,750,Mousserande vin,Frankrike
Carema Riserva,230,750,Rött vin,Italien
Cantina Zaccagnini Pecorino,89,750,Vitt vin,Italien
Guillon Champagne,895,700,Whisky,Frankrike
Guillon Sauternes,895,700,Whisky,Frankrike
Guillon Cuvée 46,690,700,Whisky,Frankrike
10 Saints Rum Cask Aged Beer,22.9,355,Öl,Barbados
Boltmaker,32.6,500,Öl,Storbritannien
Sandahl Gold Standard Riesling,216,750,Vitt vin,Ungern
Terras Gauda O Rosal,169,750,Vitt vin,Spanien
Pagos de Aráiz Roble,92,750,Rött vin,Spanien
Ferrandière Pinot Noir,79,750,Rött vin,Frankrike
Young's Double Chocolate Stout,19.9,330,Öl,Storbritannien
Royal Canadian,169,500,Whisky,Kanada
Castillo de Alicante Red,79,750,Rött vin,Spanien
Jädraöl King Kong,24.9,330,Öl,Sverige
The Hairy Beaver's Smoked Vanilla Porter,30.6,330,Öl,Sverige
Punk Royale,35.9,330,Öl,Sverige
Brygghuset Finn Callista Pils,18.9,330,Öl,Sverige
This Ale Is Irish Red,26.5,330,Öl,Sverige
Väsenserien: Troll Bergslagen Destilleri,995,500,Whisky,Sverige
Good Guys Brew Freaky Teeth,36.9,330,Öl,Sverige
Weingut Ansgar Clüsserath Trittenheimer Apotheke Riesling Kabinett,229,750,Vitt vin,Tyskland
Julian Haart Riesling,198,750,Vitt vin,Tyskland
Novo Brazi Samba Haze IPA,29.9,473,Öl,USA
Novo Brazi Ipanema DIPA,34.9,473,Öl,USA
Julian Haart Piesporter Riesling,298,750,Vitt vin,Tyskland
Julian Haart Piesporter Goldtröpfchen Spätlese Riesling,323,750,Vitt vin,Tyskland
Julian Haart Wintricher Ohligsberg Spätlese Riesling,379,750,Vitt vin,Tyskland
Niederhäuser Hermannshöhle Riesling,238,750,Vitt vin,Tyskland
Dom Rafael,124,750,Rött vin,Portugal
Säntis Malt Edition Sigel,516,500,Whisky,Schweiz
Säntis Malt Edition Dreifaltigkeit,598,500,Whisky,Schweiz
Noè Monferrato Bianco,227,750,Vitt vin,Italien
Ruanera Monferrato Rosso,184,750,Rött vin,Italien
Sonvico Monferrato Rosso,431,750,Rött vin,Italien
Barabera d'Asti Vigne dell'Angelo,431,750,Rött vin,Italien
Barbera d'Asti La Barbatella,206,750,Rött vin,Italien
Bootleg Easter Brew,19.8,330,Öl,Sverige
WA Prosecco,133,750,Mousserande vin,Italien
Izakaya White,93,750,Vitt vin,Portugal
Mionetto Prestige Rosé,85,750,Mousserande vin,Italien
Patz & Hall Dutton Ranch Chardonnay,489,750,Vitt vin,USA
Patz & Hall Sonoma Coast Pinot Noir,499,750,Rött vin,USA
Patz & Hall Hyde Vineyard Pinot Noir,749,750,Rött vin,USA
Patz & Hall Hyde Vineyard Chardonnay,689,750,Vitt vin,USA
Novo Brazil The Mango IPA,30.9,473,Öl,USA
Pierre Moncuit Hugues de Coulmet Blanc de Blancs Brut,471,750,Mousserande vin,Frankrike
Pierre Moncuit Brut Millésime,675,750,Mousserande vin,Frankrike
Brangero Langhe Arneis,180,750,Vitt vin,Italien
Barolo Monvigliero,465,750,Rött vin,Italien
Langhe Nebbiolo Quattro Cloni,215,750,Rött vin,Italien
Pigato Riviera Ligure di Ponte,220,750,Vitt vin,Italien
Langhe Rosso Tre Marzo,262,750,Rött vin,Italien
Säntis Malt Edition Himmelberg,489,500,Whisky,Schweiz
Ängöl Påskens Weissbock,24.5,330,Öl,Sverige
Rosso Colli Tortonesi Oltretorrente,149,750,Rött vin,Italien
Di Fatto Monferrato Rosso,150,750,Rött vin,Italien
Bonnes Mares Grand Cru Robert Groffier Père et Fils,1895,750,Rött vin,Frankrike
Domaine de Verquière Rasteau,139,750,Rött vin,Frankrike
Gustave Lorentz Evidence Pinot Gris,129,750,Vitt vin,Frankrike
The Macallan Reflexion,8999,700,Whisky,Storbritannien
Cafaggio di Toscana Sangiovese,89,750,Rött vin,Italien
Yalumba Organic Shiraz,129,750,Rött vin,Australien
Torres Conde de Superunda,599,750,Rött vin,Chile
Poppels Russian Imperial Stout,34.9,330,Öl,Sverige
Nils Oscar Pale Ale,22.9,330,Öl,Sverige
Pata Negra Reserva,109,750,Rött vin,Spanien
Robertson Lightly Sparkling Sauvignon Blanc,79,750,Vitt vin,Sydafrika
King Estate Signature Pinot Noir,239,750,Rött vin,USA
Sancerre Le Rochoy,229,750,Vitt vin,Frankrike
Sancerre Le Grand Rochoy,279,750,Vitt vin,Frankrike
Errazuriz MAX Reserva Syrah,139,750,Rött vin,Chile
Grästorps Pelles Pils,26.7,330,Öl,Sverige
Scaia Garganega Chardonnay,124,750,Vitt vin,Italien
Juliénas Domaine De La Conseillère,229,750,Rött vin,Frankrike
Pulteney 7 Years,965,700,Whisky,Storbritannien
Shepherd Neame Brilliant Ale,29.9,500,Öl,Storbritannien
Wermlands IPA,23.1,330,Öl,Sverige
Douglas Laing Rock Oyster Blended Malt,489,700,Whisky,Storbritannien
Brygghus 19 Trossöl,22.9,330,Öl,Sverige
Disponent Fredings Starkporter,33,330,Öl,Sverige
Tappar Finas Pale Ale,24.9,330,Öl,Sverige
Perdition Sour Raspberry Stout,39.9,330,Öl,Sverige
Gehenna Sour Ale,33.9,330,Öl,Sverige
Langhe Nebbiolo Montegrilli,206,750,Rött vin,Italien
Glentauchers 16 Years,1192,700,Whisky,Storbritannien
Glentauchers 18 Years,1221,700,Whisky,Storbritannien
Antiche Terre Venete Valpolicella,99,750,Rött vin,Italien
Montirius Terre des Aînés,229,750,Rött vin,Frankrike
Les Cigales de Montirius,139,750,Rött vin,Frankrike
Urban Deli Cava,109,750,Mousserande vin,Spanien
Jacob´s Creek Wah Red,97,750,Rött vin,Australien
Rocca di Montemassi Governo,89,750,Rött vin,Italien
The Big Smoke,899,700,Whisky,Storbritannien
Glentauchers 6 Years,798,700,Whisky,Storbritannien
Bourgogne Blanc Henri Boillot,299,750,Vitt vin,Frankrike
Miltonduff 6 Years,895,700,Whisky,Storbritannien
Bourgogne Rouge Henri Boillot,299,750,Rött vin,Frankrike
Birichino Saint Georges Zinfandel,249,750,Rött vin,USA
Domaine Horgelus Sauvignon Gros Manseng,107,750,Vitt vin,Frankrike
Bianco dell´Arnasa Chardonnay,150,750,Vitt vin,Italien
Oakridge Local Vineyard Series Willowlake Chardonnay,249,750,Vitt vin,Australien
Giuseppe Quintarelli Alzero Cabernet,3117,750,Rött vin,Italien
Giuseppe Quintarelli Rosso del Bepi,1413,750,Rött vin,Italien
Barbera D'Alba Volupta,275,750,Rött vin,Italien
Omnipollo Zodiak,26.9,330,Öl,Internationellt märke
Bernard Hatté & Fils Cuvée Benjamin Grand Cru Brut,310,750,Mousserande vin,Frankrike
Opat Bitter,20.6,500,Öl,Tjeckien
Opat Tmavé,23.3,500,Öl,Tjeckien
Opat Honungslager,23.3,500,Öl,Tjeckien
Rudie Session IPA,23.9,355,Öl,USA
Dr von Bassermann-Jordan Auf der Mauer Riesling Trocken,279,750,Vitt vin,Tyskland
Fontanafredda Barbaresco,179,750,Rött vin,Italien
"Dr von Bassermann-Jordan Grauer Burgunder ""S"" Trocken",279,750,Vitt vin,Tyskland
Bernhart Spätburgunder Gutswein Trocken,181,750,Rött vin,Tyskland
"Bernhart Tonmergel ""S"" Chardonnay Trocken",250,750,Vitt vin,Tyskland
Fracas Red Imperial Hoppy Red Ale,46.4,355,Öl,USA
Death Becomes You Amber Ale,36.2,330,Öl,Mexiko
Death Rides A Pale Horse Blonde Ale,36.3,330,Öl,Mexiko
Pay The Ferryman Porter,30.8,330,Öl,Mexiko
Curto Dolcetto d'Alba Curto Marco,139,750,Rött vin,Italien
Jean-Pierre Launois Gran Cru Blanc de Blancs Brut,419,750,Mousserande vin,Frankrike
Jean Pierre Launois Millésime Blanc de Blancs Brut Gran Cru,499,750,Mousserande vin,Frankrike
Claude Michez Cuvee Prestige Millésime,399,750,Mousserande vin,Frankrike
Claude Michez Cuvee D'Antan Vieilles Vignes Extra Brut,439,750,Mousserande vin,Frankrike
Françoise Secondé La Loge Grand Cru Blanc de Noirs,449,750,Mousserande vin,Frankrike
Cónclave Reserva,377,750,Rött vin,Spanien
Les Pierres Noires Maupertius,252,750,Rött vin,Frankrike
Birgit Braunstein Pinot Blanc,169,750,Vitt vin,Österrike
Birgit Braunstein Blaufränkisch Leithaberg,299,750,Rött vin,Österrike
Birgit Braunstein Chardonnay Felsenstein,179,750,Vitt vin,Österrike
Birgit Braunstein Pinot vom Berg,189,750,Rött vin,Österrike
Côtes du Rhône Village Excellence,159,750,Vitt vin,Frankrike
Côtes du Rhône Village Laudun Clos de Taman,140,750,Rött vin,Frankrike
Jean Claude Gueth Harmonie,175,750,Vitt vin,Frankrike
Godelia Cuvée Brut Reserva,170,750,Mousserande vin,Spanien
Viña Pomal Organic,79,750,Rött vin,Spanien
Nine Tales Amber Ale,42.7,345,Öl,Australien
Volkan Santorini White,31.9,330,Öl,Grekland
Volkan Santorini Blonde,32.7,330,Öl,Grekland
Volkan Santorini Black,32.9,330,Öl,Grekland
Mullineux Quartz Chenin,499,750,Vitt vin,Sydafrika
Kunde Reserve Century Wines Zinfandel,349,750,Rött vin,USA
Chablis Grand Cru Les Preuses Clotilde Davenne,599,750,Vitt vin,Frankrike
Château des Annereaux Lalande de Pomerol,199,750,Rött vin,Frankrike
Barolo Gramolere,350,750,Rött vin,Italien
Puro Chardonnay,141,750,Vitt vin,Italien
Barbera d'Asti Stockholms Studentsångare,141,750,Rött vin,Italien
Domaine Cady Cheninsolite Anjou,148,750,Vitt vin,Frankrike
Côteaux Du Layon Chaume Cady Premier Cru,203,750,Vitt vin,Frankrike
Côteaux Du Layon Cady Sélection de Grains Nobles,330,500,Vitt vin,Frankrike
Philippe Gonet Cuvée 3210 Blanc de Blancs Extra Brut,496,750,Mousserande vin,Frankrike
Philippe Gonet Roy Soleil Blanc de Blanc Grand Cru,545,750,Mousserande vin,Frankrike
Chablis J Moreau & Fils,189,750,Vitt vin,Frankrike
Augé-Dascier Prestige Brut,353,750,Mousserande vin,Frankrike
Larame Barbera D'Asti,139,750,Rött vin,Italien
Nizza Barbera D'Asti,178,750,Rött vin,Italien
Paul Goerg Blanc de Blancs Premier Cru Brut,393,750,Mousserande vin,Frankrike
Le Tap Bergerac Sec,141,750,Vitt vin,Frankrike
Le D De Dassault,348,750,Rött vin,Frankrike
Pap's Brut Rosé,141,750,Mousserande vin,Frankrike
Pap's Brut,141,750,Mousserande vin,Frankrike
Le Contesse Prosecco Treviso Organic Brut,92,750,Mousserande vin,Italien
The Macallan No 6,29995,700,Whisky,Storbritannien
Eriksberg Karaktär,14.5,330,Öl,Sverige
Steinreich Riesling,278,750,Vitt vin,Tyskland
Vom Schifer Riesling,184,750,Vitt vin,Tyskland
Alfred Gratien Cuvée Paradis Brut,599,750,Mousserande vin,Frankrike
Kirchberg Riesling Gran Cru,280,750,Vitt vin,Frankrike
Corps de Loup Viognier,189,750,Vitt vin,Frankrike
Bourgogne Chardonnay,236,750,Vitt vin,Frankrike
Ca' del Sette Prosecco Extra Dry,110,750,Mousserande vin,Italien
Mionetto Prosecco Luxury,99,750,Mousserande vin,Italien
Château La Lagune Haut-Médoc Grand Cru,995,750,Rött vin,Frankrike
Castel del Monte Riserva Ragaletti,119,750,Rött vin,Italien
Cortes de Cima,149,750,Vitt vin,Portugal
Cuvée de Castleton Captain Lawrence,119,375,Öl,USA
Brekeriet Wrapped In Red,39.9,330,Öl,Sverige
Libertine Black Ale,31.9,330,Öl,Storbritannien
Passion (D)IPA,34.9,330,Öl,Sverige
Moscato d'Asti La Gatta,155,750,Vitt vin,Italien
The Macallan Ruby,1995,700,Whisky,Storbritannien
Touraine Gamay,131,750,Rött vin,Frankrike
Cheverny Sauvignon Chardonnay,140,750,Vitt vin,Frankrike
Côte-Rôtie La Turque E.Guigal,2895,750,Rött vin,Frankrike
Cuvée Angélique Brouwerij De Glazen Toren,87,750,Öl,Belgien
Choco Libre BrewDog,34.9,330,Öl,Storbritannien
Nils Oscar Granat,23.9,330,Öl,Sverige
Dieu du Ciel Péché Mortel,45.9,341,Öl,Kanada
Terra d'hom,349,750,Rött vin,Spanien
Clos Perraud Muscadet Sevre et Maine Sur Lie,129,750,Vitt vin,Frankrike
Soave Classico Montresor,139,750,Vitt vin,Italien
Capitel della Crosara Ripasso,175,750,Rött vin,Italien
Pinot Gris Organic Cave de Ribeauvillé,196,750,Vitt vin,Frankrike
Izakaya Red,93,750,Rött vin,Portugal
Barolo Neirane,442,750,Rött vin,Italien
Barolo La Serra,485,750,Rött vin,Italien
Roland Champion Special Club Grand Cru,469,750,Mousserande vin,Frankrike
Châteauneuf du Pape Blanc,299,750,Vitt vin,Frankrike
Le7 Rosé,224,750,Mousserande vin,Frankrike
Chapter 6 St George's Distillery Rare Single Malt Whisky,688,700,Whisky,Storbritannien
Chapter 11 St George's Distillery Rare Single Malt Whisky,688,700,Whisky,Storbritannien
Sepp Moser Zweigelt Reserve,209,750,Rött vin,Österrike
Ben Nevis TKS No7,717,700,Whisky,Storbritannien
North British The Clan Denny 20 Years,1221,700,Whisky,Storbritannien
Château Capet-Guillier,405,750,Rött vin,Frankrike
Sepp Zweigelt,119,750,Rött vin,Österrike
Navigator Fulltofta Gårdsbryggeri,25.8,330,Öl,Sverige
José Michel Special Club,439,750,Mousserande vin,Frankrike
Sierra Nevada Hop Bullet Double IPA,33.9,355,Öl,USA
Fuller's & Friends Flora & The Griffin,28.9,330,Öl,Storbritannien
Sepp Grüner Veltliner,119,750,Vitt vin,Österrike
Caol Ila Provenance 6 Years,787,700,Whisky,Storbritannien
Glenrothes Provenance 10 Years,849,700,Whisky,Storbritannien
Rabl Riesling Langenlois,130,750,Vitt vin,Österrike
Rabl Grüner Veltliner Langenlois,130,750,Vitt vin,Österrike
Poggio Nero Sangiovese,104,750,Rött vin,Italien
Ruppertsberger Imperial Riesling,99,750,Vitt vin,Tyskland
Man O' War Ironclad,305,750,Rött vin,Nya Zeeland
Weninger Merlot,295,750,Rött vin,Österrike
Weninger Hochäcker Blaufränkisch,185,750,Rött vin,Österrike
Oud Beersel Oude Geuze Vieille,43.9,375,Öl,Belgien
Oude Beersel Kriek Vieille,49.9,375,Öl,Belgien
Oud Beersel Framboise,47.8,375,Öl,Belgien
Sancerre Les Grandmontains,199,750,Vitt vin,Frankrike
Clos de Carthage,69,750,Rött vin,Tunisien
Dig This! Cabernet Sauvignon Organic,79,750,Rött vin,Sydafrika
Patchwork Grenache Petit Verdot,52,750,Rött vin,Sydafrika
Ayinger Celebrator Doppelbock,22.9,330,Öl,Tyskland
21 Gables Cabernet Sauvignon,199,750,Rött vin,Sydafrika
