FullName,Price,Volume,Type,Country
Río Claro Sauvignon Blanc,79,750,Vitt vin,Chile
Girard Old Vine Zinfandel,199,750,Rött vin,USA
Glendronach Parliament 21 Years,1249,700,Whisky,Storbritannien
Fleur du Cap Sauvignon Blanc Unfiltered,129,750,Vitt vin,Sydafrika
Cascina Ballarin Langhe Nebbiolo,199,750,Rött vin,Italien
Barolo Tre Ciabòt,395,750,Rött vin,Italien
Evolution White 18th Edition,159,750,Vitt vin,USA
Pouilly-Fuissé Climat La Roche Bret Brothers,419,750,Vitt vin,Frankrike
Dufftown Scott's Selection,1399,700,Whisky,Storbritannien
Dumbarton Scott's Selection,1399,700,Whisky,Storbritannien
North British Scott's Selection,1549,700,Whisky,Storbritannien
Craigellachie Scott's Selection,1299,700,Whisky,Storbritannien
Cono Sur Bicicleta Gewürztraminer,85,750,Vitt vin,Chile
Tamdhu Scott's Selection,1399,700,Whisky,Storbritannien
BenRiach Scott's Selection,1299,700,Whisky,Storbritannien
Glen Keith Scott's Selection,1189,700,Whisky,Storbritannien
Linkwood Scott's Selection,1399,700,Whisky,Storbritannien
Malheur 10,32.6,330,Öl,Belgien
Gemtree Earnest Allan Shiraz,289,750,Rött vin,Australien
St Feuillien Bruin,27.9,330,Öl,Belgien
St Feuillien Tripel,29.9,330,Öl,Belgien
St Feuillien Blond,26.9,330,Öl,Belgien
St Feuillien Saison Farmhouse Ale,27.9,330,Öl,Belgien
St Feuillien Grand Cru,31.9,330,Öl,Belgien
Desierto 25 Malbec,159,750,Rött vin,Argentina
Desierto Pampa Cabernet Franc,229,750,Rött vin,Argentina
Châteauneuf-du-pape Les Quartz,651,750,Rött vin,Frankrike
Boulevard Tank 7 Farmhouse Ale,39.9,330,Öl,USA
Boulevard Single Wide India Pale Ale,29.9,330,Öl,USA
High Altitude Chardonnay Viognier,99,750,Vitt vin,Argentina
High Altitude Malbec Syrah,99,750,Rött vin,Argentina
Louis Guntrum Grauburgunder,138,750,Vitt vin,Tyskland
Oppenheimer Sackträger Riesling,223,750,Vitt vin,Tyskland
Oppenheimer Riesling Feinherb,152,750,Vitt vin,Tyskland
Louis Guntrum Spätburgunder Blanc de Noirs Trocken,139,750,Vitt vin,Tyskland
Niersteiner Riesling,159,750,Vitt vin,Tyskland
Ant Moore Pinot Noir,250,750,Rött vin,Nya Zeeland
Weltenburger Kloster WinterTraum,27.5,500,Öl,Tyskland
Friuli Colli Orientali Friulano Guerra Albano,143,750,Vitt vin,Italien
Kornell Cosmas Sauvignon Blanc,178,750,Vitt vin,Italien
Château Plince Pomerol,599,750,Rött vin,Frankrike
Steenberg Semillon,199,750,Vitt vin,Sydafrika
Agios Chronos Avantis Estate,299,750,Rött vin,Grekland
Avantis Estate Red,149,750,Rött vin,Grekland
Avantis Estate White,149,750,Vitt vin,Grekland
New Belgium Le Terroir Dry Hopped Sour Ale,159,650,Öl,USA
Achaval Ferrer Cabernet Sauvignon,209,750,Rött vin,Argentina
Achaval Ferrer Finca Bella Vista,899,750,Rött vin,Argentina
Breton Les Galichets,199,750,Rött vin,Frankrike
Main Street Chardonnay,99,750,Vitt vin,USA
Barolo Cannubi Boschis,499,750,Rött vin,Italien
Barolo Virna,349,750,Rött vin,Italien
Domaine Ste Michelle Brut,149,750,Mousserande vin,USA
Château Barréjat Tradition,109,750,Rött vin,Frankrike
Vouvray La Levrière Moelleux,269,750,Vitt vin,Frankrike
Le Pigeoulet des Brunier,149,750,Rött vin,Frankrike
Neudorf Moutere Riesling,269,750,Vitt vin,Nya Zeeland
Paul Cluver Riesling,102,750,Vitt vin,Sydafrika
Walnut Collectables Pinot Noir,189,750,Rött vin,Nya Zeeland
Org de Rac Shiraz Cabernet Sauvignon Merlot,79,750,Rött vin,Sydafrika
Divine Brut,406,750,Mousserande vin,Frankrike
Thienot Brut,349,750,Mousserande vin,Frankrike
Pasqua Morago Appassimento,95,750,Rött vin,Italien
Great King St Artist's Blend,512,500,Whisky,Storbritannien
The Ten Profile 03 Light Highland,543,700,Whisky,Storbritannien
Flagstone Dragon Tree,110,750,Rött vin,Sydafrika
Weihenstephaner Korbinian Doppelbock,29.9,500,Öl,Tyskland
Weihenstephaner Vitus Weizenbock,26.9,500,Öl,Tyskland
Brother David's Triple Abbey Style Ale,77.2,650,Öl,USA
Louis Dousset Grand Cru Assemblage Brut,303,750,Mousserande vin,Frankrike
Flagstone Noon Gun,101,750,Vitt vin,Sydafrika
Amarone della Valpolicella San Raffaele Monte Tabor,559,750,Rött vin,Italien
Recioto di Soave San Zeno,418,500,Vitt vin,Italien
Amarone della Valpolicella Trabucchi d'Illasi,579,750,Rött vin,Italien
Dixie Beer,32.5,330,Öl,Internationellt märke
Weingut Weinbach Spätburgunder,121,750,Rött vin,Tyskland
Château du Cléray Muscadet Sèvre et Maine sur Lie,79,750,Vitt vin,Frankrike
Kumala Chenin Blanc Chardonnay,71,750,Vitt vin,Sydafrika
Kumala Cabernet Sauvignon Shiraz,71,750,Rött vin,Sydafrika
Pabst Blue Ribbon Export,13.9,355,Öl,USA
Hale to Nothing,15.5,330,Öl,Sverige
Estola Gran Reserva,95,750,Rött vin,Spanien
Glen Ellen Chardonnay Reserve,79,750,Vitt vin,USA
Nicolas Maillart Premier Cru Platine Brut,377,750,Mousserande vin,Frankrike
Sfursat Nino Negri,299,750,Rött vin,Italien
Rawson's Retreat Semillon Chardonnay,82,750,Vitt vin,Australien
KWV Chardonnay,79,750,Vitt vin,Sydafrika
Crozes-Hermitage Domaine Habrard,179,750,Rött vin,Frankrike
Dolcetto d'Alba Orlando Abrigo,112,750,Rött vin,Italien
Kilchoman Machir Bay,499,700,Whisky,Storbritannien
Störtebeker Bernstein Weizen,23.9,500,Öl,Tyskland
Bourgogne Vieilles Vignes de Pinot Noir Albert Bichot,119,750,Rött vin,Frankrike
Brochet Facile Sauvignon Blanc,89,750,Vitt vin,Frankrike
Poeirinho Baga Bairrada,299,750,Rött vin,Portugal
Niepoort Conciso,296,750,Rött vin,Portugal
Niepoort Conciso Branco,199,750,Vitt vin,Portugal
Szent Tamas Furmint,499,750,Vitt vin,Ungern
Grand Mayne Merlot Cabernet Réserve,140,750,Rött vin,Frankrike
New Belgium Belgian Reserve Sour Saison,159,650,Öl,USA
Riesling Kalkstein Trocken,119,750,Vitt vin,Tyskland
Terroir Riesling Schiefer Steillage Feinherb,119,750,Vitt vin,Tyskland
New Belgium Glütiny Pale Ale,29.9,355,Öl,USA
Achaval Ferrer Malbec,209,750,Rött vin,Argentina
Arínzano Gran Vino Blanco,599,750,Vitt vin,Spanien
Hacienda de Arínzano Blanco,189,750,Vitt vin,Spanien
Wild Harmony,38.1,330,Öl,Sverige
Summerhill Baco Noir,221,750,Rött vin,Kanada
Summerhill Marechal Foch Organic,221,750,Rött vin,Kanada
Roter Hang Riesling Trocken,119,750,Vitt vin,Tyskland
Cúmaro Conero Riserva Umani Ronchi,185,750,Rött vin,Italien
Montelciego Reserva,99,750,Rött vin,Spanien
St Austell Hicks Cornish Ale,38.9,500,Öl,Storbritannien
St Austel Ruby Jack Red Ale,36.9,500,Öl,Storbritannien
Solstice d'Ete Raspberry,41.5,341,Öl,Kanada
I Clivi Verduzzo,259,750,Vitt vin,Italien
Brunello di Montalcino Vigneti del Versante Pian Dell'Orino,989,750,Rött vin,Italien
I Clivi Brazan I Clivi di Ferdinando Zanusso,289,750,Vitt vin,Italien
I Clivi Ribolla Gialla,199,750,Vitt vin,Italien
Pernand Vergelesses Premier Cru Domaine Rollin Père et Fils,388,750,Rött vin,Frankrike
Napoléon Brut,499,750,Mousserande vin,Frankrike
Aloxe-Corton Domaine Rollin Père et Fils,347,750,Rött vin,Frankrike
De Wetshof Estate Limestone Hill Unwooded Chardonnay,149,750,Vitt vin,Sydafrika
Laphroiag Sherry Butt 16 Years,1989,700,Whisky,Storbritannien
Ardmore 20 Years,1228,700,Whisky,Storbritannien
i Quercioli Lambrusco di Sorbara,109,750,Rött vin,Italien
Confluence Chardonnay,239,750,Vitt vin,Sydafrika
Langhe Chardonnay BelColle,267,750,Vitt vin,Italien
Langhe Nebbiolo BelColle,267,750,Rött vin,Italien
Esprit Blanc De Tablas,399,750,Vitt vin,USA
Fraser Gallop Estate Semillon Sauvignon Blanc,149,750,Vitt vin,Australien
Luigino,281,750,Rött vin,Italien
Fattoria le Terrazze Rosso Conero,193,750,Rött vin,Italien
Mionetto Prosecco Brut,89,750,Mousserande vin,Italien
Gevrey-Chambertin les Murots Albert Bichot,519,750,Rött vin,Frankrike
Pommard Clos des Ursulines Monopole Domaine du Pavillon,509,750,Rött vin,Frankrike
Villa Tabernus Cuvée White Number 1,109,750,Vitt vin,Tyskland
Poliziano Vino Nobile di Montepulciano Viti Nuove,149,750,Rött vin,Italien
Poupille Castillon,235,750,Rött vin,Frankrike
Domaine Wardy Clos Blanc,125,750,Vitt vin,Libanon
Domaine Wardy Les Terroirs,125,750,Rött vin,Libanon
Domaine Wardy Cabernet Sauvignon,155,750,Rött vin,Libanon
Domaine Wardy Syrah,155,750,Rött vin,Libanon
Domaine Wardy Merlot,155,750,Rött vin,Libanon
Château Les Cèdres,199,750,Rött vin,Libanon
Singleton of Dufftown 12 years,349,700,Whisky,Storbritannien
Domaine Wardy Sauvignon Blanc,155,750,Vitt vin,Libanon
Boschendal Brut Chardonnay Pinot Noir,109,750,Mousserande vin,Sydafrika
Edetana Tinto,155,750,Rött vin,Spanien
Powers Gold Label,259,700,Whisky,Irland
Edetana Blanco,129,750,Vitt vin,Spanien
Braunstein Library Collection 11:1,999,500,Whisky,Danmark
Mia Red,94,750,Rött vin,Spanien
Kung Fu Girl Riesling,129,750,Vitt vin,USA
Moldejazz Calles Jazz Riesling,109,750,Vitt vin,Tyskland
Romanico,129,750,Rött vin,Spanien
Château de Montmal,119,750,Rött vin,Frankrike
KISS Zin Fire Zinfandel,69,750,Rött vin,USA
Kronovalls Vinslott Tirage,199,750,Mousserande vin,Sverige
S:t Eriks APA American Pale Ale,19.9,330,Öl,Sverige
Masi Soave Levarie,89,750,Vitt vin,Italien
Epicuro Riserva,89,750,Rött vin,Italien
Kallholmen Levande Ale,23.1,330,Öl,Sverige
The Irishman 70,155,350,Whisky,Irland
Billecart-Salmon Brut Rosé,299,375,Mousserande vin,Frankrike
Il Cuore Per Martina Appassimento,69,750,Rött vin,Italien
Georg Breuer Terra Montosa Riesling,219,750,Vitt vin,Tyskland
Tsarine Brut Premier Cru,339,750,Mousserande vin,Frankrike
Beaumont des Crayères Grande Réserve Brut,219,750,Mousserande vin,Frankrike
Tommasi Palanca Ripasso,149,750,Rött vin,Italien
Henriot Brut Millésimé,539,750,Mousserande vin,Frankrike
Penfolds Bin 311 Chardonnay,239,750,Vitt vin,Australien
Penfolds Reserve Bin A,699,750,Vitt vin,Australien
Ried Pfaffenberg Riesling Kabinett,199,750,Vitt vin,Österrike
Boschendal Brut Rosé,149,750,Mousserande vin,Sydafrika
Rimarts Cava Reserva Especial Chardonnay,289,750,Mousserande vin,Spanien
Roero Arneis BelColle,267,750,Vitt vin,Italien
Barbaresco BelColle,355,750,Rött vin,Italien
Nebbiolo d´Alba Le Reala BelColle,296,750,Rött vin,Italien
Evidence Chardonnay,239,750,Vitt vin,Sydafrika
Glenwood Merlot,127,750,Rött vin,Sydafrika
Cotes de Tablas Blanc,269,750,Vitt vin,USA
Jean Foillard Beaujolais Nouveau,139,750,Rött vin,Frankrike
Odd Island Berry Wheat,24.2,330,Öl,Sverige
Lombard Brut Nature Grand Cru Millésimé,699,750,Mousserande vin,Frankrike
Lanson Le Clos,1995,750,Mousserande vin,Frankrike
Mikkeller Black Bear,59,330,Öl,Belgien
Ten Fidy Imperial Stout Oskar Blues Brewery,49.9,355,Öl,USA
Sour Apple Gose Ska Brewing,29.9,355,Öl,USA
Great Divide Chai Yeti,117.9,650,Öl,USA
Dr Charles Niehaus Roodeberg,179,750,Rött vin,Sydafrika
Ojai Santa Barbara Pinot Noir,299,750,Rött vin,USA
Wolfberger Riesling Grand Cru Muenchberg,206,750,Vitt vin,Frankrike
Châteauneuf-du-Pape Domaine Chante Cigale,309,750,Rött vin,Frankrike
Birra Moretti,14.9,330,Öl,Italien
Wisby Oaked Porter,65.3,330,Öl,Sverige
Fox Creek Vixen,169,750,Mousserande vin,Australien
Cederberg Bukettraube,150,750,Vitt vin,Sydafrika
Five Generations Chenin Blanc,318,750,Vitt vin,Sydafrika
Five Generations Cabernet Sauvignon,466,750,Rött vin,Sydafrika
Vacqueyras Le Clos Montirius,236,750,Rött vin,Frankrike
Mumm de Cramant Blanc de Blancs,720,750,Mousserande vin,Frankrike
Jakob Jung Riesling Classic,135,750,Vitt vin,Tyskland
Jakob Jung Erbach Hohenrain Riesling Alte Reben,189,750,Vitt vin,Tyskland
Campo Viejo Cava Brut Reserva,79,750,Mousserande vin,Spanien
Bonus Passus Châteauneuf-du-Pape,279,750,Rött vin,Frankrike
Jädraöl TrädgårdsPilsner,23.8,330,Öl,Sverige
Kumala Red,61,750,Rött vin,Sydafrika
Kumala Cape Classics White,61,750,Vitt vin,Sydafrika
Côtes-du-Rhône Vielle Vignes,175,750,Rött vin,Frankrike
Beerenauslese Cuvée von Rieden,201,500,Vitt vin,Österrike
Barbera d'Asti Le Orme,119,750,Rött vin,Italien
Orben,229,750,Rött vin,Spanien
Izadi Reserva,149,750,Rött vin,Spanien
Finca Villacreces,265,750,Rött vin,Spanien
The Ultimate Zin Zinfandel,85,750,Rött vin,USA
Maccabee Lager Beer,40.6,330,Öl,Israel
Ska Brewing BHC DIPA,33.9,355,Öl,USA
Tepache The Wild Beer Co,95,750,Öl,Storbritannien
Oskar Blues Barrel-Aged-Ten Fidy,129.9,568,Öl,USA
Founders Sumatra Mountain Brown,37.9,355,Öl,USA
Founders Azacca IPA,29.9,355,Öl,USA
Founders CBS Imperial stout,75.9,355,Öl,USA
Fruit of the Sky 2016,439,750,Rött vin,Australien
Brooklyn Black Chocolate Stout,24.9,355,Öl,USA
Achaval-Ferrer Malbec Mendoza,189,750,Rött vin,Argentina
Brewdog Slot Machine,27.9,330,Öl,Storbritannien
Würzburger Stein Riesling Grosses Gewächs Juliusspital,369,750,Vitt vin,Tyskland
Anchor Old Foghorn,26.9,355,Öl,USA
A. Christmann Idig Riesling Grosses Gewächs,409,750,Vitt vin,Tyskland
To Øl 1 Ton of... Blackcurrant,44.9,330,Öl,Internationellt märke
Juliusspital Würzburger Stein Riesling Erste Lage,179,750,Vitt vin,Tyskland
Umathum Grauer Burgunder,159,750,Vitt vin,Österrike
Insoglio del Cinghiale Tenuta Di Biserno,199,750,Rött vin,Italien
Jamek Stein am Rain Grüner Veltliner Federspiel Weingut Josef Jamek,159,750,Vitt vin,Österrike
Tim Adams Shiraz,219,750,Rött vin,Australien
Konrad Mörk Lager,16.9,500,Öl,Tjeckien
Meursault Olivier Leflaive,669,750,Vitt vin,Frankrike
Louis Massing Brut Réserve,235,750,Mousserande vin,Frankrike
Château Tirecul la Gravière,299,500,Vitt vin,Frankrike
Château Tirecul la Gravière Les Pins,169,500,Vitt vin,Frankrike
Zweigelt Vinum Optimum,146,750,Rött vin,Österrike
Sasso al Poggio,159,750,Rött vin,Italien
Wrath Doctor's Vineyards Syrah,421,750,Rött vin,USA
Genuine Risk,333,750,Rött vin,USA
Helsingborgs India Pale Ale,24.6,330,Öl,Sverige
Pol Roger Brut Vintage,569,750,Mousserande vin,Frankrike
Michel Fonné Crémant d'Alsace Rosé,199,750,Mousserande vin,Frankrike
Concannon Conservancy Crimson & Clover,69,750,Rött vin,USA
Vicente Gandia Cava Brut,99,750,Mousserande vin,Spanien
Châteauneuf-du-Pape Pierre Henri Morel,299,750,Rött vin,Frankrike
Saint Clair Pioneer Block Pinot Noir,181,750,Rött vin,Nya Zeeland
The Hive 12 years,600,700,Whisky,Storbritannien
Spice King 12 years,600,700,Whisky,Storbritannien
By the Glass Riesling,121,750,Vitt vin,Tyskland
Gigondas Pierre Henri Morel,229,750,Rött vin,Frankrike
Peat Chimney 12 Years,600,700,Whisky,Storbritannien
Gagliasso Ciabot Russ Nebbiolo,179,750,Rött vin,Italien
Domaine Marcel Deiss Riesling,265,750,Vitt vin,Frankrike
Chablis Domaine Servin,155,750,Vitt vin,Frankrike
Chablis Premier Cru Domaine Servin Montée de Tonnerre,217,750,Vitt vin,Frankrike
Zubr Premium,17.9,500,Öl,Tjeckien
Ernie Els Big Easy White,129,750,Vitt vin,Sydafrika
Baron de Ley Gran Reserva,199,750,Rött vin,Spanien
Gold Star Dark Lager,39.2,330,Öl,Israel
Mexicali Beer,36.2,330,Öl,Mexiko
Mauro Amarone della Valpolicella,179,750,Rött vin,Italien
Leitz Eins Zwei Dry Riesling,99,750,Vitt vin,Tyskland
Redbreast 15 Years,599,700,Whisky,Irland
Mercurey Domaine Adélie,209,750,Rött vin,Frankrike
FM Riesling,85,750,Vitt vin,Tyskland
Bästa Lagern,23.4,330,Öl,Sverige
Vouvray LaCheteau,110,750,Vitt vin,Frankrike
Gränges Pilsner,14.2,500,Öl,Sverige
Det Tredje Ölet,24.7,330,Öl,Sverige
Canto Perlic Perle Blanche Mauzac Brut,124,750,Mousserande vin,Frankrike
MC,329,750,Rött vin,Spanien
Murphy-Goode Liar's Dice Zinfandel,215,750,Rött vin,USA
Cambria Julia's Benchbreak Pinot Noir,215,750,Rött vin,USA
Chablis Tête d'Or Domaine Billaud-Simon,249,750,Vitt vin,Frankrike
Chablis Grand Cru Vaudésir Domaine Billaud-Simon,595,750,Vitt vin,Frankrike
Ruffino Modus,271,750,Rött vin,Italien
Mikkeller Cream Ale,27.9,330,Öl,Internationellt märke
Mikkeller Green Gold,32.9,330,Öl,Internationellt märke
Omnipollo Maz,28.9,330,Öl,Internationellt märke
Jim Beam Rye,299,700,Whisky,USA
To Øl Reparationsbajer,28.9,330,Öl,Internationellt märke
Lanson Extra Age Brut Blanc de Blancs,639,750,Mousserande vin,Frankrike
Villa Lanata Chardonnay,101,750,Vitt vin,Italien
Barolo Lo Zoccolaio,299,750,Rött vin,Italien
Oxford Landing Chardonnay,99,750,Vitt vin,Australien
Pèppoli Chianti Classico,170,750,Rött vin,Italien
Casalferro,345,750,Rött vin,Italien
Oak Valley Chardonnay,209,750,Vitt vin,Sydafrika
Escapades Semillon Sauvignon Blanc,144,750,Vitt vin,Sydafrika
Pol Roger Rich Extra Cuvée de Réserve Demi Sec,415,750,Mousserande vin,Frankrike
Escapades Semillon,164,750,Vitt vin,Sydafrika
Escapades Pinotage,154,750,Rött vin,Sydafrika
Charmes Chambertin Grand Cru Domaine René Bouvier,1699,750,Rött vin,Frankrike
Salmos,269,750,Rött vin,Spanien
Marsannay Rouge Morisotte Domaine René Bouvier,329,750,Rött vin,Frankrike
Mediterra,169,750,Rött vin,Italien
Domaine Santa Duc Gigondas,229,750,Rött vin,Frankrike
Solstice d'Hiver,46.9,341,Öl,Kanada
Grande Noirceur,45.9,341,Öl,Kanada
Moulin à Vent Clos de Rochegre,139,375,Rött vin,Frankrike
Grand Ardèche Chardonnay,129,750,Vitt vin,Frankrike
Mother's Milk Shiraz,159,750,Rött vin,Australien
Zaha Malbec Toko Vineyard,259,750,Rött vin,Argentina
Cotes de Tablas Tablas Creek Vineyard,299,750,Rött vin,USA
Fraser Gallop Parterre Cabernet Sauvignon,229,750,Rött vin,Australien
Trenzado Suertes del Marques,185,750,Vitt vin,Spanien
L'oro del Marchese Falanghina,133,750,Mousserande vin,Italien
Aglianico del Taburno La Fortezza,138,750,Rött vin,Italien
Aglianico Riserva,229,750,Rött vin,Italien
Fortezza Falanghina del Sannio,130,750,Vitt vin,Italien
Smiley Dry Red,180,750,Rött vin,Sydafrika
Smiley Chenin Blanc,180,750,Vitt vin,Sydafrika
Terracura Syrah,359,750,Rött vin,Sydafrika
Juliénas Château des Capitans,155,750,Rött vin,Frankrike
Morgon Domaine Javernière,159,750,Rött vin,Frankrike
Glinavos Chardonnay,159,750,Vitt vin,Grekland
Moulin á Vent Domaine des Rosiers,165,750,Rött vin,Frankrike
Rosso di Montalcino Lo Scorno San Filippo,229,750,Rött vin,Italien
Brunello di Montalcino Le Lucére San Filippo,549,750,Rött vin,Italien
Brunello di Montalcino San Filippo,449,750,Rött vin,Italien
Pointillart Leroy Descendance Brut,299,750,Mousserande vin,Frankrike
Petit & Bajan Obsidienne Grand Cru Brut,599,750,Mousserande vin,Frankrike
Waris Hubert Albescent Blanc de Blancs Grand Cru,399,750,Mousserande vin,Frankrike
Goutorbe Bouillot Champs de Craie Extra Brut,425,750,Mousserande vin,Frankrike
Laurel,299,750,Rött vin,Spanien
Tega Do Sal Viña Mein,269,750,Vitt vin,Spanien
Collet Blanc de Blancs Brut,387,750,Mousserande vin,Frankrike
Helsingborgs Lakrits,26.9,330,Öl,Sverige
Macleod's Speyside 8 Years,319,700,Whisky,Storbritannien
The Wild Geese Irish Whiskey Classic Blend,369,700,Whisky,Irland
Bogesund 1788 Den Röde Hanen,21.7,500,Öl,Tjeckien
Collet Brut Millesime,371,750,Mousserande vin,Frankrike
N Stor Stark,14.9,500,Öl,Sverige
Jaume Giró i Giró Brut Reserva,121,750,Mousserande vin,Spanien
Jonsson Ale,42.8,500,Öl,Sverige
Morberg Collection Cabernet Sauvignon,101,750,Rött vin,Chile
Piccini Memoro,95,750,Rött vin,Italien
Raccolto Corvina,79,750,Rött vin,Italien
El Lance Suertes del Marques,189,750,Rött vin,Spanien
Châteauneuf-du-Pape Chante le Merle Vieilles Vignes,469,750,Rött vin,Frankrike
Pierre Labet Chardonnay Vieille Vignes,279,750,Vitt vin,Frankrike
Tinto Atlantico Viña Mein,298,750,Rött vin,Spanien
Mas Champart Causse du Bousquet,199,750,Rött vin,Frankrike
Domaine d'Auphilhac Cuvée d'Auphilac Rouge,169,750,Rött vin,Frankrike
La Fortezza Falanghina Beneventano,117,750,Vitt vin,Italien
La Fortezza Beneventano Falanghina Frizzante,126,750,Mousserande vin,Italien
Château Berliquet Saint Emilion Grand Cru Classé,279,750,Rött vin,Frankrike
Dolcetto d´Alba Franco Molino,181,750,Rött vin,Italien
Langhe Nebbiolo Franco Molino,242,750,Rött vin,Italien
PSI Bodegas y Viñedos Alnardo,249,750,Rött vin,Spanien
La Maison Bleue Paul Jaboulet Ainé,569,750,Rött vin,Frankrike
Jaboulet Crozes-Hermitage Domaine de Thalabert,279,750,Rött vin,Frankrike
Le Marigny Domaine Aubuisières,149,750,Vitt vin,Frankrike
K.Wechsler Riesling Trocken,156,750,Vitt vin,Tyskland
Elephant Hill Le Phant Rouge,139,750,Rött vin,Nya Zeeland
K. Wechsler Kirchspiel Riesling,299,750,Vitt vin,Tyskland
Steininger Kamptal Riesling,109,750,Vitt vin,Österrike
Steinginger Kamptal Grüner Veltliner,109,750,Vitt vin,Österrike
Steininger Loisiumweingarten Grüner Veltliner Reserve,159,750,Vitt vin,Österrike
Château d'Anglès Classique,129,750,Rött vin,Frankrike
Château d'Anglès Grand Vin Rouge,179,750,Rött vin,Frankrike
Gustave Lorentz Riesling Altenberg de Bergheim,299,750,Vitt vin,Frankrike
Barefoot Merlot,79,750,Rött vin,USA
Côtes-du-Rhône Maison Les Alexandrins,149,750,Rött vin,Frankrike
Cercius Rouge,165,750,Rött vin,Frankrike
Château Picque Caillou,339,750,Rött vin,Frankrike
Viña Ardanza Reserva,229,750,Rött vin,Spanien
Tormore 21y 90 Bourbon Barrel 21 Years,1285,500,Whisky,Storbritannien
Collet Extra Brut,322,750,Mousserande vin,Frankrike
Karhu,14.9,500,Öl,Finland
Leufsta Blonde,25.8,330,Öl,Sverige
Helsingborgs Witbier,24.7,330,Öl,Sverige
Jädraöl Vetefan,23.8,330,Öl,Sverige
Con Un Par Albariño,129,750,Vitt vin,Spanien
Jeanmaire Cuvée Rosé Brut,255,750,Mousserande vin,Frankrike
Aberlour 16 Years,599,700,Whisky,Storbritannien
Bogesund 1520 Svart Lager,21.7,500,Öl,Tjeckien
Chablis Premier Cru Les Vaillons Premier Cru Les Vaillons Domaine Billaud-Simon,317,750,Vitt vin,Frankrike
Château Mont-Redon Châteauneuf-du-Pape Blanc,255,750,Vitt vin,Frankrike
Anne Boechlin Pinot Noir Exception,169,750,Rött vin,Frankrike
LaCheteau Pouilly Fumé Les Closiers,199,750,Vitt vin,Frankrike
R Ripasso,129,750,Rött vin,Italien
Ployez-Jacquemart Extra Quality Brut,445,750,Mousserande vin,Frankrike
Henri Giraud Hommage à François Hémart,429,750,Mousserande vin,Frankrike
Bolla Amarone della Valpolicella Classico,304,750,Rött vin,Italien
A Christmann Gimmeldinger Riesling Trocken,199,750,Vitt vin,Tyskland
Gut Hermannsberg Riesling Trocken,145,750,Vitt vin,Tyskland
Barolo Parusso,469,750,Rött vin,Italien
Billecart-Salmon Brut Sous Bois,549,750,Mousserande vin,Frankrike
Reyneke Organic Shiraz Cabernet Sauvignon,109,750,Rött vin,Sydafrika
Reyneke Organic Sauvignon Blanc Semillon,109,750,Vitt vin,Sydafrika
Reyneke Reserve White,279,750,Vitt vin,Sydafrika
Reyneke Cornerstone,199,750,Rött vin,Sydafrika
Ca'Rugate Amarone della Valpolicella,499,750,Rött vin,Italien
Ca'Rugate Studio,219,750,Vitt vin,Italien
Le Bonheur Prima,140,750,Rött vin,Sydafrika
Founders Private Cellar 5 Years,1953,700,Whisky,Storbritannien
Glen Esk Raw Cask 28 Years,4396,700,Whisky,Storbritannien
Scottish Piper Blended,229,700,Whisky,Storbritannien
G&J Selection Amarone della Valpolicella Classico,449,750,Rött vin,Italien
L'Ecole No 41 Merlot Columbia Valley,245,750,Rött vin,USA
Tribaut Blanc de Chardonnay Brut,279,750,Mousserande vin,Frankrike
Rasteau Magnificat,222,750,Rött vin,Frankrike
Crozes Hermitage Cave de Tain,129,750,Rött vin,Frankrike
Wild Turkey 81 Proof Bourbon,339,700,Whisky,USA
Tommasi Filodora Prosecco Brut,131,750,Mousserande vin,Italien
Alto Rouge,129,750,Rött vin,Sydafrika
Brooklyn Local 1,99,750,Öl,USA
The Black Shiraz,84,750,Rött vin,Australien
Oppigårds Indian Tribute,22.9,330,Öl,Sverige
Réserve de Bonpas Côtes-du-Rhône,89,750,Rött vin,Frankrike
Barbera d'Alba Ornati,235,750,Rött vin,Italien
Röde Orm Skånsk Red Ale,25.7,330,Öl,Sverige
Viña Pomal Reserva,120,750,Rött vin,Spanien
Four Roses Small Batch,339,700,Whisky,USA
El Rey Old Vine Garnacha,79,750,Rött vin,Spanien
Châteauneuf du Pape Cellier des Princes,169,750,Rött vin,Frankrike
Boom Boom! Syrah,149,750,Rött vin,USA
Torre del Falasco Ripasso,99,750,Rött vin,Italien
Keo Premium Beer,14.3,330,Öl,Cypern
Domaines Schlumberger Cuvée Christine Gewurztraminer Vendange Tardive,601,750,Vitt vin,Frankrike
Cordillera Carignan,159,750,Rött vin,Chile
Nectaria Botrytis Riesling,159,375,Vitt vin,Chile
Terrazas de los Andes Cabernet Sauvignon,128,750,Rött vin,Argentina
Sander Riesling trocken,109,750,Vitt vin,Tyskland
Vigneto Fracia,189,750,Rött vin,Italien
Sierva,129,750,Rött vin,Spanien
Chablis Corinne et Jean-Pierre Grossot,229,750,Vitt vin,Frankrike
Comte Audoin de Dampierre Grand Vintage,429,750,Mousserande vin,Frankrike
Tullibardine,1575,700,Whisky,Storbritannien
Tomintoul,1299,700,Whisky,Storbritannien
Inchmurrin,1299,700,Whisky,Storbritannien
Glen Grant,1399,700,Whisky,Storbritannien
Le MD de Bourgeois,249,750,Vitt vin,Frankrike
Gérard Bertrand Château L'Hospitalet La Réserve Rouge,169,750,Rött vin,Frankrike
Chablis Premier Cru Vaucopin Corinne et Jean-Pierre Grossot,289,750,Vitt vin,Frankrike
