FullName,Beer
Heen & Weer Belgian Trilpe-ish,1
Blue Marlin,1
La Fermade,0
Signature by Markus Aujalay,0
Daleside Old Leg Over,1
Khukuri Premium Lager,1
Roxanich Merlot,0
R6 Riserva,0
Pittnauer Pannobile,0
Terra d'Uro Finca La Rana,0
Villa Erbice Amarone della Valpolicella Tremenel,0
Villa Erbice Ripasso,0
Orfeo Cabernet Sauvignon Riserva,0
Hedges Family Estate Red Mountain,0
DLD Cuvee Marcel Dupont,0
Ponzi Pinot Noir,0
Girard Petit Sirah,0
Tenuta Marcati Amarone della Valpolicella,0
Antiche Terre Venete Valpolicella Ripasso,0
Pacina Toscana,0
Casas Patronales Reserva Privada Cabernet Sauvignon,0
Masi Costasera Amarone Classico Old Vintage,0
Super Istrian Cuvée,0
Villovägens Falu Jungfru,1
Mas Bécha Barrique Rouge,0
Barolo Enzo Bartoli,0
Le Fou du Roi Domaine de Rocheville,0
Château de Gaudou Grande Lignée,0
Domaine de Mériguet Malbec,0
Matys Cabernet Sauvignon Merlot,0
Diemersdal Pinotage,0
McManis Zinfandel,0
Coto de Imaz Reserva,0
Woodbridge by Robert Mondavi Cabernet Sauvignon,0
Ricossa Barolo,0
Kallholmen Levande Julöl,1
Bourgogne Le Chapitre René Bouvier,0
Brygghus 19 Schmidts Lager,1
Coto de Imaz Gran Reserva,0
Château du Trignon Gigondas,0
Château du Trignon Côtes-du-Rhône,0
Raiza Gran Reserva Tempranillo,0
Xibrana Crianza,0
Domaine Rimbert Les Travers de Marceau,0
Clown Shoes The Stranger,1
Argirio PoderNuovo a Palazzone,0
Core Montevetrano,0
Chinon Les Varennes du Grand Clos,0
Raymond Reserve Selection Cabernet Sauvignon,0
Little Hero,0
Raymond R Collection Zinfandel,0
Solaia Marchesi Antinori,0
Oxford Landing Cabernet Sauvignon Shiraz,0
Els Rojals,0
Sierra de Toloño Tinto,0
LAN Crianza,0
LAN Reserva,0
LAN Gran Reserva,0
Zumbali Cape Red Reserve,0
Grande Maison Cuvée Opéra,0
Tina Montepulciano d'Abruzzo,0
Kruishof Ymer Shiraz,0
The Grand Western Cabernet Sauvignon,0
Honoro Vera Garnacha,0
Campo Alegre Toro,0
Vino Nobile di Montepulciano Le Bertille,0
Colle Alto Cabernet,0
Nessun Dorma Domaine Maby,0
Terra Ancestra Rocca Maura,0
Château Monconseil Gazin Grande Réserve,0
l´Héritage Château d´Aqueria,0
Golós Pla i Llevant,0
Mc Chouffe Brune,1
Julskägg,1
Moosehead Pale Ale,1
Tui East India Pale Ale,1
Rådanäs Amerikansk Bitter,1
Xingu Black Beer,1
Blau Montsant,0
Château Haut-Cardinal Saint Emilion Grand Cru,0
Habla del Silencio,0
Provenance Shiraz,0
De Molen Citra Pale Ale,1
Côtes-du-Rhône Chapoutier Collection BIO,0
Brewdog 5 A.M. Saint,1
Ramnista Xinomavro,0
Omnipollo Nebuchadnezzar,1
Barbera d'Asti Nizza Tenuta Olim Bauda,0
Solare Toscana Capannelle,0
Châteauneuf-du-Pape Domaine des Chanssaud,0
Södra Almighty,1
Adobe Cabernet Sauvignon Syrah Carmenere,0
Buena Vista Carneros Pinot Noir,0
Les Pious Côtes du Rhône,0
Soprasasso Appassite,0
Pécharmant Clos Peyrelevade,0
Farina Appassilento,0
Campo Viejo Gran Reserva,0
Markowitsch Pinot Noir,0
Chateau Cadet Mitjavile,0
Selverello Cortona,0
Simposio Vino Nobile di Montepulciano,0
Nääs Lager,1
Nääs IPA,1
Brunello di Montalcino Castelli Martinozzi,0
Rosso di Montalcino Castelli Martinozzi,0
Simonsig Frans Malan Cape Blend,0
Château Calon-Ségur,0
Côte-Rôtie La Sybarine Domaine Garon,0
The Motorcycle Marvel,0
Côte-Rôtie Améthyste Vignobles Levet,0
Côte-Rôtie Maestria Vignobles Levet,0
El Castro de Valtuille Mencia Joven,0
Samuel Adams Boston Ale,1
Cederberg Merlot Shiraz,0
Bolgheri Rosso,0
Ruby Zin,0
Sartori Pinot Nero,0
Grande Passolo Rosso Salento,0
SM Cannonau di Sardegna,0
961 Beer Lebanese Pale Ale,1
961 Beer Red Ale,1
Domaine du Pélican Poulsard,0
Celtia Bière de Luxe,1
Summerhill Pinot Noir,0
Château Tour Seran Domaine Rollan de By,0
American Dream Cabernet Sauvignon,0
Ghisa Imperial Smoked Stout,1
Ligera American Pale Ale,1
Ortiga Golden Ale,1
Gaina India Pale Ale,1
Saku Hele,1
Saku Porter,1
Mohawk Unfiltered Lager,1
Domaine de Brescou Carisma,0
Louis Pinot Noir,0
Heredad 1874 Crianza,0
Heredad 1874 Reserva,0
Livius Garnacha,0
Livius Graciano,0
Livius Tempranillo,0
Yxes Red,0
Nebbiolo d'Alba Fabrizio Battaglino,0
La Blonde,1
Cinema Tempranillo,0
Cinema Crianza,0
Barbera d'Alba Superiore,0
Château L'Ermitage,0
Château Plince,0
Abdyika Melnik Tradition,0
Delas Domaine des Grands Chemins Crozes-Hermitage,0
Giuseppe Quintarelli Primofiore,0
Giuseppe Quintarelli Amarone della Valpolicella Classico,0
Le Clos des Jarres Cuvée EnVie,0
Morgenster Estate,0
La Rousse Brasserie du Mont Blanc,1
Côtes-du-Rhône Cuvée Sommelongue Lucien et André Brunel,0
Antiche Terre Venete Solo Passione A's Passo,0
Gran Lurton Cabernet Sauvignon Gran Reserva,0
Grand Vin de Glenelly,0
Glenelly Lady May,0
Massimago Valpolicella Superiore,0
Massimago Amarone della Valpolicella,0
Avinyó Cabernet Sauvignon,0
Z1N Il Numero Uno Zinfandel Riserva di Famiglia,0
Governo Rosso Toscano,0
Sempremai Sorte Sortira' Cuna,0
Chianti Classico Riserva Il Poggio,0
Chianti Classico Riserva Monsanto,0
Chianti Monrosso,0
Château Vannières,0
Gigondas Tradition Le Grand Montmirail,0
South Africa Red 1.0,0
Damoli Brigasco Rosso del Veronese,0
Le Bertarole Avdentes Fortvna Ivvat,0
Le Bertarole Podere Cariano Amarone della Valpolicella Classico,0
Le Bertarole Ripasso Classico Superiore,0
Umbala Reserve Cabernet Sauvignon Shiraz Pinotage,0
i Castei Appassimento,0
Ti Amo Primitivo di Puglia,0
Zupreme Zinfandel,0
Lirac La Ferme Romaine,0
Châteauneuf-du-Pape Domaine Lafond Roc Epine,0
Cueva by Mariano,0
Collemassari Montecucco Rosso Riserva,0
Château Monconseil Gazin Blaye Côtes de Bordeaux,0
Les Champauvins Domaine Grand Veneur,0
St Georgen Bräu Festbier,1
BrewDog Cocoa Psycho Imperial Russian Stout,1
Penfolds Grange,0
Sigtuna Jumbo DIPA,1
Quinta da Manoella Vinhas Velhas,0
Alnwick Indian Pale Ale,1
Cuvaison Pinot Noir,0
Dolcetto d'Alba Carlo Revello & Figli,0
Barbera d'Alba Carlo Revello & Figli,0
Barolo Carlo Revello & Figli,0
Langhe Nebbiolo Carlo Revello & Figli,0
La Seigneurie Saumur Champigny Vieilles Vignes,0
Chateau des Jacques Moulin-à-Vent Louis Jadot,0
Wannborga Neptuni,0
Bannockburn Pinot Noir Felton Road Wines,0
BrewDog Tokyo*,1
Château de Nages JT Rouge,0
Cuvée du Baron Chateauneuf-Du-Pape,0
Châteauneuf-du-Pape Château Fortia Réserve,0
Summerhill Pyramid Syrah,0
The Occidental Vineyard Sonoma Coast Pinot Noir,0
Siren's Call Pinot Noir,0
Evening Land Vineyard Seven Springs La Source Pinot Noir,0
Felton Road Cornish Point Pinot Noir,0
Felton Road Block 5 Pinot Noir,0
Charlis Hallon,1
Walter Scott Pinot Noir,0
Walter Scott Los Muertos Pinot Noir,0
Tropical Hopnado India Pale Ale,1
Mango Passion Saison,1
Haandbryggeriet Humlekanon IPA,1
Eskilstuna Ölkultur Arne IPA,1
Eskilstuna Ölkultur Arne lager,1
Barolo R.G Carlo Revello & Figli,0
Eskilstuna XI,1
Gérard Bertrand Saint Chinian,0
Latricières-Chambertin Domaine Arnoux-Lachaux,0
Chambertin Grand Cru Domaine J-L Trapet,0
Brygghus 19 Ambassadeur,1
Twisted Thistle IPA,1
Old Speckled Hen,1
Founders Centennial India Pale Ale,1
Trinity Hill Hawke's Bay Syrah,0
Raymond R Collection Field Blend,0
Banks Caribbean Lager,1
Rothaus Tannenzäpfle,1
Côtes du Rhône Domaine la Lyre,0
Camden Pale Ale,1
Portia Prima,0
Founders All Day IPA,1
Casa Capriolo Governo,0
Côtes-du-Rhône-Villages Signargues Domaine Amido,0
Chocalán Syrah Reserva,0
Innis & Gunn Toasted Oak IPA,1
Gemtree Cinnabar GSM Grenache Shiraz Mourvèdre,0
Tator Primitivo,0
Hop Hound Pale Ale,1
Brygghuset Finn American Pale Ale,1
Vinha da Urze Reserva,0
Brygghuset Finn Brown Ale,1
Poppels Dubbel IPA,1
Rådanäs IPA,1
Barbaresco Prunotto,0
Corte Giara Corvina Veronese,0
Melleruds Utmärkta Pilsner,1
Shogun Bulldog JIPA,1
Coste Della Sesia Nebbiolo Travaglini Giancarlo,0
Gardo & Morris Pinot Noir,0
The Crossings Awatere Valley Pinot Noir,0
Tommasi Surani Atlas Organic,0
Org de Rac Shiraz Reserve,0
Org de Rac Reserve Merlot,0
Château d'Arsac,0
Don Tommaso Chianti Classico,0
Vinas del Vero Syrah,0
Castelforte Parziale Appassimento,0
Antiche Terre Venete Amarone di Valpolicella,0
Côte de Nuits-Villages Louis Max,0
Smart Dog Syrah,0
Pierre Amadieu Côtes du Rhône Grande Réserve,0
Gigondas Romane Machotte Pierre Amadieu,0
Gigondas Le Pas de L'Aigle Pierre Amadieu,0
TOCS Priorat,0
Lambrusco Grasparossa di Castelvetro Fattoria Moretto,0
Charles & Charles Cabernet Sauvignon Syrah,0
Marimar Estate Cristina Pinot Noir,0
Hécula,0
Castaño Collección,0
Jean León 3055 Merlot Petit Verdot,0
Birichino Lilo Vineyard Pinot Noir,0
Stephen Ross Edna Valley Pinot Noir,0
Colección Vivanco Garnacha,0
Colección Vivanco Maturana Tinta,0
Laurus Gigondas,0
Lynx Petite Sirah Zinfandel,0
M Maius Assemblage,0
Colección Vivanco Mazuelo,0
Colección Vivanco Dulce de Invierno,0
Devil's Corner Pinot Noir,0
El Niño de Campillo,0
Chateau Pierrail Superieur,0
Chateau Laulerie Elevé un fûts de Chêne,0
Pure Cabernet Sauvignon,0
Liburnio,0
Midtfyns Provsmakningslåda,1
Premiumöl Extraordinär,1
Rådanäs Bourbon Mash Beer,1
Roodeberg Reserve,0
The Mentors Canvas,0
Slottskällans Imperial Stout,1
Electric Nurse Imperial Stout,1
Galets Rouge,0
San Miguel Fresca,1
Cadetto,0
Hög Standard Skånsk Västkust IPA,1
Vieux Château des Jouans,0
Adelsö R.E.S.P.E.C.T. Stout,1
Charta 77s Punköl,1
Herman Hedning Bitter & Kränkt,1
Smålands Gyllene,1
Protos Reserva,0
Protos Gran Reserva,0
Château Croix-Mouton,0
La Mascota Malbec,0
Timmermans Kriek Lambicus,1
Marques de Grinon Caliza,0
Edetària Dolc,0
Svmma Varietalis Marqués de Griñon,0
Dominio de Valdepusa Petit Verdot Marqués de Griñon,0
Carramimbre Crianza,0
Altamimbre,0
The Ironstone Pressings Grenache Shiraz Mourvèdre,0
Villa Teresa Merlot,0
Fuller's London Pride,1
Laurent Miquel Bockholmengruppen Rouge,0
Fabre Montmayou The Grand Reserve Cabernet Sauvignon,0
Phebus Malbec Fabre Montmayou,0
Fabre Montmayou Malbec Reservado,0
Sancerre Rouge Les Belles Vignes Fournier Père & Fils,0
Durbanville Hills Bastion Cabernet Sauvignon Shiraz,0
Cornas Domaine du Tunnel,0
Terlan Pinot Noir,0
Chimay Dorée Goud Bieres de Chimay,1
Pérez Cruz Limited Edition Cabernet Franc,0
Langhe Nebbiolo Moccagatta,0
Barbaresco Moccagatta,0
Sven Red,0
New Belgium Fat Tire Amber Ale,1
Saumur Champigny,0
Ser Lapo Riserva,0
Eskilstuna Pale Ale,1
West Coast Old School,1
Eskilstuna Barley Wine,1
Prins Katt Breakfast-IPA,1
Prins Katt Chocolate Bar Stout,1
Electric Nurse Easy Peasy Hop Squeezy,1
Hop Shed Mango pale ale,1
Hop Shed Piri piri porter,1
Hop Shed Red IPA,1
Hop Shed Citrabomb pale ale,1
Electric Nurse Electric Friday,1
Pils Modernum Spike Brewery AB,1
Den bryggande Holländaren White Lies,1
Den Bryggade Holländaren Toast to You! a.k.a. Rye-Cycled,1
Sälens Fjällbryggeri Vargavinter,1
Sälens Fjällbryggeri Alien Brothers Pacific Pale Ale,1
Luke Lambert Nebbiolo,0
Jean-Claude Boisset Ladoix Premier Cru Hautes-Mourottes,0
Prendina Faial Merlot,0
1000 Stories Bourbon Barrel Aged Zinfandel,0
Malgomaj,1
Funkyland Sour Blueberry Weissbier,1
Good Guys Brew Pilot IPA,1
Bergslagens Simcorillo IPA,1
Lambeth Walk Porter,1
Sleeman Honey Brown Lager,1
Pelforth Blonde,1
Pelforth Brune,1
Saku Tume,1
Rendola,0
Fotja Montsant,0
Vigna Delle Lepri Sangiovese di Romagna,0
Alberget 4A,1
Spaten Oktoberfestbier,1
Hofbräu München Oktoberfest,1
Löwenbräu Oktoberfestbier,1
Samuel Adams Octoberfest,1
Tjockhult Tjinook,1
Midaftonsbäcken,1
Lunndörren,1
Klackabacken Scandinavian Spruce,1
Halmstad Brygghus Alet West Coast IPA,1
Jim Barry The Armagh,0
Becker Family Pinot Noir,0
Rutherford Estate Cabernet Sauvignon,0
Buxton x Dugges Ramberget IPA,1
Stockholm Syndrome Red Ale,1
Folkes Ofiltrerade Lager,1
O'Hara's Irish Red Ale,1
Folkes Pale Ale,1
La Trappe Blond,1
Rådanäs Alter Ego,1
Barra of Mendocino Cabernet Sauvignon,0
Sivas-Sonoma Old Vine Zinfandel,0
Volnay Domaine Henri Boillot,0
Volnay Fremiets Premier Cru Domaine Henri Boillot,0
Langhe Nebbiolo Produttori del Barbaresco,0
Altos Las Hormigas Malbec Reserva,0
De Loach Pinot Noir O.F.S,0
Strandlida Bryggeri Ljus Ale,1
Chateaneuf-du-Pape Cuvée du Vatican,0
Meteor Export,1
Paulita Cabernet Sauvignon,0
Babington Brook Shiraz,0
Freakshow Cabernet Sauvignon,0
Barolo Revello Fratelli,0
Prima,0
Les Hauts de Granget Saint-Emilion Grand Cru,0
Mauro,0
Doix Costers de Vinyes Velles,0
Les Crestes,0
Pugnitello da San Felice,0
San Román,0
Moric Blaufränkisch,0
Cave Spring Pinot Noir,0
Barbera d'Alba Revello Fratelli,0
Salanques,0
Langhe Nebbiolo Malvirà,0
Terre de Mistral Reserve Côtes du Rhône Organic,0
Cuvée des Jacobins Brouwerij Bockor,1
Salentein Barrel Selection Malbec,0
Vicente Gandia Nature Tempranillo,0
Farina Valpolicella Classico Superiore,0
Chamonix Rouge,0
Topf Strassertal Zweigelt,0
Rogue Double Chocolate Stout,1
Rogue Fresh Roast,1
Blood of Jupiter,0
Mikkeller Nelson Sauvin Orange Passionfruit,1
Hill of Grace,0
Las Iruelas Daniel Gómez Jiménez-Landi,0
Karasì Areni Noir,0
Other People's Pinot Mouton Noir Wines,0
Barbera d'Asti Bricco Garitta,0
De Loach Zinfandel Heritage Collection,0
Quinta do Vallado Reserva Field Blend,0
Bret Brothers Fleurie Les Grands Prés,0
Marco de Bartoli Rosso di Marco,0
Dal Forno Romano Amarone della Valpolicella,0
Dal Forno Romano Valplicella DOP Superiore,0
Vino di Melnik,0
Luis Alegre Parcela No 5,0
Opi Mascota Cabernet Sauvignon,0
Brygghus 19 Respons,1
LAB Reserva,0
Miami Vice Pale Ale,1
23/07 1940 Rioja Crianza,0
Corralillo Syrah,0
Domaine Gentile Patrimonio,0
Raggar ÖL,1
Dolcetto d'Alba Aurelio Settimo,0
Les 3 Chevaliers,0
Falling Feather Ruby Cabernet,0
Riviera Ligure di Ponente Rossese,0
Solis Mattheu Cosse,0
Heartwood Organic Wine Zinfandel,0
The Velvet Devil Merlot,0
Vinistella La Passione,0
Domaine de Mayrac Enigma,0
Colomba Bière Blanche de Corse,1
Guld Bock,1
Macià Batle Crianza,0
Oppigårds Weissbier,1
Las Notas de Jean Claude,0
Masseto Ornellaia,0
Gramercy Cellars Syrah,0
Shafer Relentless,0
Shafer TD-9,0
Barolo Via Nuova,0
Seasons Meritage Reserve,0
Nach Milan Nestarec,0
Adelsheim Breaking Ground Pinot Noir,0
Château Pégau Maclura,0
Seghesio Old Vine Zinfandel,0
Lamborn Family Vineyards The Smile Vintage Zinfandel,0
Klabjan Refosk,0
Filipa Pato Território Vivo,0
Autocarro No27,0
Clos d'Agon Amic Tinto,0
Saint-Romain Sous Roche Domaine Henri & Gilles Buisson,0
Bourgogne Domaine Henri & Gilles Buisson,0
20 Bees Baco Noir,0
Chianti Classico Nozzole La Forra,0
Château Rollan de By,0
Nymph Saison,1
Barlingbo Bånsen Brown Ale,1
Leufsta APA,1
Flamingo-go IPA,1
Hökarängen IPA,1
Sälen Pale Ale,1
Fjäll R.I.P.A,1
Sumpan Ale,1
Barlingbo Galgbacken,1
Halvlager,1
Fragments Tempranillo,0
Don Jacobo Gran Reserva,0
Château Tempérance,0
Barlingbo Gumsen,1
Brygghus 19 Passion IPA,1
Anthos,0
Ålö Ale,1
Barco Reale di Carmignano,0
Gevrey-Chambertin La Justice Domaine René Bouvier,0
Château Arricau-Bordes,0
Monna Nera Toscana,0
Äppelbo Amarillo IPA,1
Saison Passionsfrukt,1
Dom d'Oustric Cuvée Léo,0
Brunello di Montalcino La Fuga,0
Fleurie Chateau du Chatelard,0
Chateau Lamothe Rouge Bordeaux,0
Rendola Governo,0
Château Ksara Reserve du Couvent,0
Château Ksara Cabernet Sauvignon,0
Château Ksara Chateau,0
Musella Ripasso Superiore,0
Bertani Valpolicella Ripasso,0
D'Alamel Merlot,0
Maculan Brentino,0
Château Tassin Bordeaux Supérieur,0
Selected By Glass Merlot,0
Sierra Nevada Kellerweis,1
Founders All Day India Pale Ale,1
Stallhagen Honungsöl,1
St Stefanus Blonde Ale,1
Desperados Tequila Flavoured Beer,1
Berliner Pilsner,1
Dolcetto dÁlba Broccardo,0
Barbera d'Alba Broccardo,0
Langhe Nebbiolo Broccardo,0
Barolo Broccardo,0
Ernie Els Proprietor's Blend,0
Jané Ventura Negre Seleccion,0
Janè Ventura Mas Vilella,0
Barthomeus Negre,0
L`interrogant,0
Cataldi Madonna Malandrino,0
Bibich Sangreal Shiraz,0
Augustiner Lagerbier Hell,1
Antarctica,1
Lequilibrio Barbera 'Asti DOCG,0
Mazuelo Mitarte,0
Barda Pinot Noir,0
Love Cabernet Sauvignon,0
Twisted Grapefruit IPA,1
Sancerre Rouge les Herses,0
l'Atelier Mâcon Rouge Saint Pierre,0
Jean-Claude Boisset Santenay,0
Lockeby Midvinternatt,1
Carlsberg,1
Manifesto Nero d'Avola,0
La Bohéme Act Four Syrah Gamay,0
Gritul Riserva,0
Chambertin Clos de Bèze Grand Cru Faiveley,0
Babich Headwaters Pinot Noir,0
Harewood Cabernet Sauvignon,0
Trinity Hills Gimblett gravels Syrah,0
Terraviva Montepulciano d'Abruzzo,0
Hanscraft & Co Backbone Splitter IPA,1
Steve Hops Pale Ale,1
Vosne Romanée Aux Réas Jean Féry & Fils,0
Gran Maestro Appassimento,0
A Lisa Malbec,0
Palenga Tinto,0
Clos la Madeleine Saint Emillion Grand Cru,0
Saint-Joseph Corps de Loup,0
Bollinger La Côte aux Enfants Pinot Noir,0
Gute Pilsner,1
Côte Rôtie Les Grandes Places,0
Gute IPA,1
Masi Angelorum Recioto,0
Château Certan De May de Certan,0
Don't Tell Gary Shiraz,0
Barolo Giacomo Vico,0
Fratelli Povero Tumlin,0
Figuero Mountain Mosaic Pale Ale,1
La Jasse Castel La Pimpanela,0
Zensa Nero d'Avola,0
Sons Of Anarchy Amber Ale,1
Domaine de Servans Côtes du Rhone,0
Atalon Cabernet Sauvignon,0
Konrad 12,1
Lourensford Reserve Cabernet Sauvignon Merlot,0
Krusovice Cerne,1
Bombardier,1
Iron Maiden Trooper,1
Bellingham Old Orchards Malbec Mourvèdre Tannat,0
Eriksberg Julöl,1
Falcons Julmumma,1
N'Ice Chouffe,1
Falcon Julöl,1
Coppersmith's The Queen's Pale Ale,1
Coppersmith's The Rook's Red Lager,1
Kleine Zalze Vineyard Selection Pinotage,0
Coppersmith's The Knight's IPA,1
Mariestads Julebrygd,1
Nils Oscar Kalasjulöl,1
Liefmans Glühkriek,1
Jacobsen Golden Naked Christmas Ale,1
Samuel Adams Winter Lager,1
Lagunitas Holiday Ale,1
Hibernation Ale,1
Anchor Christmas Ale,1
St Peter's Winter Ale,1
Shepherd Neame Christmas Ale,1
BrewDog Santa Paws,1
S:t Eriks Winter Session IPA,1
Sigtuna Winter IPA Organic,1
S:t Eriks Julale,1
McManis Cabernet Sauvignon,0
Sleepy Bulldog Winter Ale,1
Oppigårds Winter Ale,1
Wisby Julbrygd,1
Three Hearts Julöl,1
Spendrups Julbrygd,1
Sofiero Julöl,1
Pripps Jul,1
Fuchsenfeld Pinot Noir,0
Mullineux Schist Syrah,0
Janne Shuffle Lager,1
Bryggverket Dubbelpipa,1
41337 Session Pale Ale,1
L.A. Cetto Petite Sirah,0
Fartote Dona Matilde Douro,0
Dona Matilde Vinho Tinto,0
Dona Matilde Reserva,0
Ramírez de la Piscina Reserva,0
Ramirez de la Piscina Seleccion Tempranillo Crianza,0
Ramírez de la Piscina Selección Reserva,0
Vivanco Reserva,0
Vivanco Crianza Tempranillo,0
Colección Vivanco Graciano,0
Superbock,1
Club Colombia,1
Vinarija Milos Milos Plavac,0
San Polo Governo,0
Campo Leòn Amarone Della Valpolicella,0
Christer Berens Primitivo,0
Ballast Point Sculpin India Pale Ale,1
Förstlingen,1
Bonnes Mares Grand Cru Marchand-Tawse,0
Saison Bocq,1
Brunus Blend,0
Bonnes Mares Grand Cru Maison Louis Jadot,0
Clos Vougeot Grand Cru Maison Louis Jadot,0
Cirrus Syrah,0
Borgogno Langhe Rosso,0
Dolina,0
Clos de Vougeot Grand Grand Domaine Hudelot-Noellat,0
Wermlands Premiärbrygd,1
Coma Vella Priorat,0
Ribera 1 One,0
Le Versant Syrah,0
Bolla Le Poiane Amarone,0
Les Grenaches de Pierre Domaine Giraud,0
La Torraccia Villa Simone,0
Villa Simone Lazio Syrah,0
Fincas Valdemar Crianza,0
Château Laroque,0
Pietro Di Campo Barbaresco Bugia,0
Domaine Torraccia,0
Chunky Red Zinfandel,0
Casa Vinironia Palloncino Aglianico,0
Sotanum Les Vins de Vienne,0
Meerlust Pinot Noir,0
Brouilly,0
Château de Barbe Blanche,0
Vigorello,0
Il Grigio Chianti Classico Riserva,0
Teatro Red,0
C'D'C Cristo di Campobello,0
Cevennes Merlot,0
Pérez Pascuas Gran Seleccion Bodegas Hnos Pérez Pascuas,0
Cevennes Cabernet Sauvignon,0
Barone Montalto Nero d´Avola Merlot,0
Kona Big Wave,1
Lervig Konrads Stout,1
Barlingbo Slåttarn,1
Imperial Vanilla Coffee Porter,1
Grannen Ale,1
Sleeman Original Draught,1
Château Rocheyron,0
Ruby Zin Laila Bagge,0
Mega Zin Zinfandel,0
Hill of Grace Henschke,0
Les Cardounettes Pays d Òc,0
Bio Bio Bio Vino Merlot Organic,0
Allesverloren Três Vermelhos,0
Clos de l'Obac,0
Samuel Adams Cream Stout,1
Samuel Adams Rebel IPA,1
Hofbräu München Weisse,1
Beronia Gran Reserva,0
Beronia Reserva,0
Man O'War Warspite,0
Man O' War Cabernet Franc Merlot,0
Leah Pinot Noir,0
MOMO Pinot Noir,0
Emilio Moro,0
Taberner Huerta de Albalá,0
Domaine de Lumian,0
Prohibition Zinfandel,0
Marion Cabernet Sauvignon,0
P.Lex Appassivo Nero D ávola,0
Xavier Rasteau,0
Tapiz Black Tears Malbec,0
Tapiz Bicentenario,0
Rhiannon,0
Barbera d'Alba Gagliasso Vigna Ciabot Russ,0
Hahn Cabernet Sauvignon,0
Chateau La Croix Romane,0
Stallhagen US Red Ale,1
Stallhagen Pale Ale,1
Remix Unfiltered Lager,1
Hantverksbryggeriet Kosacken,1
Amarone della Valpolicella Classico Venturini Campomasua,0
Sforzato di Valtellina Infinito,0
Morlet En Famille Pinot Noir,0
Grimalda Red,0
Monferrato Dolcetto Carlin de Paolo,0
Mariestads Emmer Porter,1
Sweetwater Triple Tail Tropical IPA,1
Ecoviva Terre Siciliane,0
Sweetwater 420 Extra Pale Ale,1
Barolo Ravera,0
Rascallion 45 RMP Red Blend,0
Bombinate,0
Maggio,0
Vina Albali Organic Tempranillo,0
Barbera d'Asti Superiore Carlin de Paolo,0
Cisterna d'Asti Superiore Carlin de Paolo,0
Settevigne Tintilia Claudio Cipressi,0
Tintilia 66 Claudio Cipressi,0
Colección Privada,0
Spike Brewery Cookies & Cream,1
Figueroa Mountain Hurricane Deck,1
Strandlida Bryggeri Röd Ale,1
Söderarm Ale,1
Tjärven Ale,1
Lerskärsgrund Ale,1
Spelmans Ale,1
Finca Antigua Organic Selection,0
Zanoni Valpolicella Ripasso Superiore,0
Alesago Bodegas Moraza,0
Amarone della Valpolicella Zanoni,0
Barolo Cannubi Damilano,0
Paulaner Hefe-Weiss Dunkel,1
Col d'Orcia Rosso di Montalcino,0
Barolo Fontanafredda,0
OHH Paul Sapin Merlot,0
Les Hauts de Castelmaure,0
Vicar's Choice Pinot Noir,0
Plaisir de Vigne Syrah,0
La Bastide Saint Dominique,0
Musita Regieterre Nero d'Avola,0
Saint-Joseph Clos de Cuminaille,0
Crozes-Hermitage Pierre Gaillard,0
Moratel Rosso,0
Recioto Della Valpolicella Corte Sant Alda,0
Corte Sant Alda Amarone Della Valpolicella,0
Corte Sant Alda Ca Fiui,0
Faustino Tempranillo,0
Barefoot Zinfandel,0
Chianti Classico Brancaia Riserva,0
Ronan By Clinet,0
Ascheri Langhe Nebbiolo,0
Cavalo Maluco,0
Brunello di Montalcino Poggio Nero,0
Amarone della Valpolicella Classico Campo del Titari Riserva,0
Amarone della Valpolicella Classico Campo Inferi Riserva,0
Pa' Riondo Valpolicella Ripasso Classico,0
Navardia Rioja,0
Mes Bastides Rouge,0
Rådanäs Porter,1
Côtes de Nuits Village Clos de Magny,0
Eliseo Rosso Toscano,0
Federico Primo Toscana,0
Double Hop Monster India Pale Ale,1
Strong Suffolk Dark Ale,1
Moritz,1
Castello di Radda Chianti Classico,0
Torre dei Vescovi Cabernet Sauvignon,0
Hardys HRB - D645 Cabernet Sauvignon,0
Ysta Vinteröl,1
Ernie Els Proprietor's Cabernet Sauvignon,0
Grillo,0
Grignolino d'Asti Francesco Rinaldi & Figli,0
Cantina Tollo Rosso Biologico,0
Clos Vougeot Vieilles Vignes Domaine Chateau de la Tour,0
Sta María de la Piscina Gran Reserva,0
St Austell Big Job Double IPA,1
Le Gagie Barbera d'Asti,0
Sankt Johannes Winemaker Selection,0
Campione Amarone Della Valpolicella Classico,0
Morlet Joli Coeur Pinot Noir,0
Morlet Coteaux Nobles Pinot Noir,0
Malvarrosa Tinto,0
Castell D`aixa Crianza,0
Bozeto De Exopto,0
Exopto,0
Noah Bramaterra,0
Noah Coste della Sesia Croatina,0
Terroir Al Limit Dits del Terra,0
Barolo Brunate Enzo Boglietti,0
Barbera d'Alba Enzo Boglietti,0
Langhe Buio Enzo Boglietti,0
XIII Lunas Reserva,0
Atrevido Tinto,0
Terroir Históric Negre,0
Terroir Arbossar,0
Côte-Rôtie Ampodium,0
Pavillion Shiraz Cabernet Sauvignon,0
Community Beer IPA,1
Mangofeber DIPA,1
Nya Carnegiebryggeriet Amber Ale,1
Nya Carnegiebryggeriet Kellerbier,1
Folkes Röda IPA,1
Folkes Tjocke Stout,1
Coppersmith's The Kings Checkmate Stout,1
Östersund City Lager,1
Hummelholm IPA,1
Villovägens Falu Imperial IPA,1
